"customer_id","first_name","last_name","email","address_id","active","create_date","address","address2","district","city_id","postal_code","phone","city","country_id","country","manager_staff_id","last_update"
537,"Clinton","Buford","clinton.buford@sakilacustomer.org",543,1,"2006-02-14","43 Vilnius Manor","","Colorado",42,"79814","484500282381","Aurora",103,"United States",2,"2006-02-15 09:57:12"
538,"Ted","Breaux","ted.breaux@sakilacustomer.org",544,1,"2006-02-14","183 Haiphong Street","","Jilin",46,"69953","488600270038","Baicheng",23,"China",2,"2006-02-15 09:57:12"
539,"Mathew","Bolin","mathew.bolin@sakilacustomer.org",545,1,"2006-02-14","163 Augusta-Richmond County Loop","","Carabobo",561,"33030","754579047924","Valencia",104,"Venezuela",1,"2006-02-15 09:57:12"
540,"Tyrone","Asher","tyrone.asher@sakilacustomer.org",546,1,"2006-02-14","191 Jos Azueta Parkway","","Ruse",436,"13629","932156667696","Ruse",17,"Bulgaria",1,"2006-02-15 09:57:12"
541,"Darren","Windham","darren.windham@sakilacustomer.org",547,1,"2006-02-14","379 Lublin Parkway","","Toscana",309,"74568","921960450089","Livorno",49,"Italy",2,"2006-02-15 09:57:12"
542,"Lonnie","Tirado","lonnie.tirado@sakilacustomer.org",548,1,"2006-02-14","1658 Cuman Loop","","Sumatera Selatan",396,"51309","784907335610","Pangkal Pinang",45,"Indonesia",2,"2006-02-15 09:57:12"
543,"Lance","Pemberton","lance.pemberton@sakilacustomer.org",549,1,"2006-02-14","454 Qinhuangdao Drive","","Tadla-Azilal",68,"25866","786270036240","Beni-Mellal",62,"Morocco",1,"2006-02-15 09:57:12"
544,"Cody","Nolen","cody.nolen@sakilacustomer.org",550,1,"2006-02-14","1715 Okayama Street","","So Paulo",485,"55676","169352919175","So Bernardo do Campo",15,"Brazil",2,"2006-02-15 09:57:12"
545,"Julio","Noland","julio.noland@sakilacustomer.org",551,1,"2006-02-14","182 Nukualofa Drive","","Sumy",275,"15414","426346224043","Konotop",100,"Ukraine",2,"2006-02-15 09:57:12"
546,"Kelly","Knott","kelly.knott@sakilacustomer.org",552,1,"2006-02-14","390 Wroclaw Way","","Hainan",462,"5753","357593328658","Sanya",23,"China",1,"2006-02-15 09:57:12"
547,"Kurt","Emmons","kurt.emmons@sakilacustomer.org",553,1,"2006-02-14","1421 Quilmes Lane","","Ishikawa",260,"19151","135407755975","Kanazawa",50,"Japan",1,"2006-02-15 09:57:12"
548,"Allan","Cornish","allan.cornish@sakilacustomer.org",554,1,"2006-02-14","947 Trshavn Place","","Central Luzon",528,"841","50898428626","Tarlac",75,"Philippines",1,"2006-02-15 09:57:12"
549,"Nelson","Christenson","nelson.christenson@sakilacustomer.org",555,1,"2006-02-14","1764 Jalib al-Shuyukh Parkway","","Galicia",459,"77642","84794532510","Santiago de Compostela",87,"Spain",1,"2006-02-15 09:57:12"
550,"Guy","Brownlee","guy.brownlee@sakilacustomer.org",556,1,"2006-02-14","346 Cam Ranh Avenue","","Zhejiang",599,"39976","978430786151","Zhoushan",23,"China",2,"2006-02-15 09:57:12"
551,"Clayton","Barbee","clayton.barbee@sakilacustomer.org",557,1,"2006-02-14","1407 Pachuca de Soto Place","","Rio Grande do Sul",21,"26284","380077794770","Alvorada",15,"Brazil",2,"2006-02-15 09:57:12"
552,"Hugh","Waldrop","hugh.waldrop@sakilacustomer.org",558,1,"2006-02-14","904 Clarksville Drive","","Zhejiang",193,"52234","955349440539","Haining",23,"China",2,"2006-02-15 09:57:12"
553,"Max","Pitt","max.pitt@sakilacustomer.org",559,1,"2006-02-14","1917 Kumbakonam Parkway","","Vojvodina",368,"11892","698182547686","Novi Sad",108,"Yugoslavia",1,"2006-02-15 09:57:12"
554,"Dwayne","Olvera","dwayne.olvera@sakilacustomer.org",560,1,"2006-02-14","1447 Imus Place","","Gujarat",426,"12905","62127829280","Rajkot",44,"India",1,"2006-02-15 09:57:12"
555,"Dwight","Lombardi","dwight.lombardi@sakilacustomer.org",561,1,"2006-02-14","1497 Fengshan Drive","","KwaZulu-Natal",112,"63022","368738360376","Chatsworth",85,"South Africa",1,"2006-02-15 09:57:12"
556,"Armando","Gruber","armando.gruber@sakilacustomer.org",562,1,"2006-02-14","869 Shikarpur Way","","England",496,"57380","590764256785","Southport",102,"United Kingdom",2,"2006-02-15 09:57:12"
557,"Felix","Gaffney","felix.gaffney@sakilacustomer.org",563,1,"2006-02-14","1059 Yuncheng Avenue","","Vilna",570,"47498","107092893983","Vilnius",56,"Lithuania",1,"2006-02-15 09:57:12"
558,"Jimmie","Eggleston","jimmie.eggleston@sakilacustomer.org",564,0,"2006-02-14","505 Madiun Boulevard","","Dolnoslaskie",577,"97271","970638808606","Wroclaw",76,"Poland",1,"2006-02-15 09:57:12"
559,"Everett","Banda","everett.banda@sakilacustomer.org",565,1,"2006-02-14","1741 Hoshiarpur Boulevard","","al-Sharqiya",79,"22372","855066328617","Bilbays",29,"Egypt",2,"2006-02-15 09:57:12"
560,"Jordan","Archuleta","jordan.archuleta@sakilacustomer.org",566,1,"2006-02-14","1229 Varanasi (Benares) Manor","","Buenos Aires",43,"40195","817740355461","Avellaneda",6,"Argentina",1,"2006-02-15 09:57:12"
561,"Ian","Still","ian.still@sakilacustomer.org",567,1,"2006-02-14","1894 Boa Vista Way","","Texas",178,"77464","239357986667","Garland",103,"United States",2,"2006-02-15 09:57:12"
562,"Wallace","Slone","wallace.slone@sakilacustomer.org",568,1,"2006-02-14","1342 Sharja Way","","Sokoto & Kebbi & Zam",488,"93655","946114054231","Sokoto",69,"Nigeria",1,"2006-02-15 09:57:12"
563,"Ken","Prewitt","ken.prewitt@sakilacustomer.org",569,1,"2006-02-14","1342 Abha Boulevard","","Bukarest",95,"10714","997453607116","Bucuresti",78,"Romania",2,"2006-02-15 09:57:12"
564,"Bob","Pfeiffer","bob.pfeiffer@sakilacustomer.org",570,1,"2006-02-14","415 Pune Avenue","","Shandong",580,"44274","203202500108","Xintai",23,"China",2,"2006-02-15 09:57:12"
565,"Jaime","Nettles","jaime.nettles@sakilacustomer.org",571,1,"2006-02-14","1746 Faaa Way","","Huanuco",214,"32515","863080561151","Hunuco",74,"Peru",2,"2006-02-15 09:57:12"
566,"Casey","Mena","casey.mena@sakilacustomer.org",572,1,"2006-02-14","539 Hami Way","","Tokat",538,"52196","525518075499","Tokat",97,"Turkey",1,"2006-02-15 09:57:12"
567,"Alfredo","Mcadams","alfredo.mcadams@sakilacustomer.org",573,1,"2006-02-14","1407 Surakarta Manor","","Moskova",466,"33224","324346485054","Serpuhov",80,"Russian Federation",2,"2006-02-15 09:57:12"
568,"Alberto","Henning","alberto.henning@sakilacustomer.org",574,1,"2006-02-14","502 Mandi Bahauddin Parkway","","Anzotegui",55,"15992","618156722572","Barcelona",104,"Venezuela",2,"2006-02-15 09:57:12"
569,"Dave","Gardiner","dave.gardiner@sakilacustomer.org",575,1,"2006-02-14","1052 Pathankot Avenue","","Sichuan",299,"77397","128499386727","Leshan",23,"China",2,"2006-02-15 09:57:12"
570,"Ivan","Cromwell","ivan.cromwell@sakilacustomer.org",576,1,"2006-02-14","1351 Sousse Lane","","Coahuila de Zaragoza",341,"37815","203804046132","Monclova",60,"Mexico",2,"2006-02-15 09:57:12"
571,"Johnnie","Chisholm","johnnie.chisholm@sakilacustomer.org",577,1,"2006-02-14","1501 Pangkal Pinang Avenue","","Mazowieckie",409,"943","770864062795","Plock",76,"Poland",2,"2006-02-15 09:57:12"
572,"Sidney","Burleson","sidney.burleson@sakilacustomer.org",578,1,"2006-02-14","1405 Hagonoy Avenue","","Slaskie",133,"86587","867287719310","Czestochowa",76,"Poland",1,"2006-02-15 09:57:12"
573,"Byron","Box","byron.box@sakilacustomer.org",579,1,"2006-02-14","521 San Juan Bautista Tuxtepec Place","","Qaraghandy",598,"95093","844018348565","Zhezqazghan",51,"Kazakstan",1,"2006-02-15 09:57:12"
574,"Julian","Vest","julian.vest@sakilacustomer.org",580,1,"2006-02-14","923 Tangail Boulevard","","Tokyo-to",10,"33384","315528269898","Akishima",50,"Japan",2,"2006-02-15 09:57:12"
575,"Isaac","Oglesby","isaac.oglesby@sakilacustomer.org",581,1,"2006-02-14","186 Skikda Lane","","Morelos",131,"89422","14465669789","Cuernavaca",60,"Mexico",2,"2006-02-15 09:57:12"
576,"Morris","Mccarter","morris.mccarter@sakilacustomer.org",582,1,"2006-02-14","1568 Celaya Parkway","","Kaohsiung",168,"34750","278669994384","Fengshan",92,"Taiwan",2,"2006-02-15 09:57:12"
577,"Clifton","Malcolm","clifton.malcolm@sakilacustomer.org",583,1,"2006-02-14","1489 Kakamigahara Lane","","Taipei",526,"98883","29341849811","Tanshui",92,"Taiwan",2,"2006-02-15 09:57:12"
578,"Willard","Lumpkin","willard.lumpkin@sakilacustomer.org",584,1,"2006-02-14","1819 Alessandria Loop","","Campeche",103,"53829","377633994405","Carmen",60,"Mexico",2,"2006-02-15 09:57:12"
579,"Daryl","Larue","daryl.larue@sakilacustomer.org",585,1,"2006-02-14","1208 Tama Loop","","Ninawa",344,"73605","954786054144","Mosul",47,"Iraq",2,"2006-02-15 09:57:12"
580,"Ross","Grey","ross.grey@sakilacustomer.org",586,1,"2006-02-14","951 Springs Lane","","Central Mindanao",219,"96115","165164761435","Iligan",75,"Philippines",1,"2006-02-15 09:57:12"
581,"Virgil","Wofford","virgil.wofford@sakilacustomer.org",587,1,"2006-02-14","760 Miyakonojo Drive","","Guerrero",246,"64682","294449058179","Jos Azueta",60,"Mexico",1,"2006-02-15 09:57:12"
582,"Andy","Vanhorn","andy.vanhorn@sakilacustomer.org",588,1,"2006-02-14","966 Asuncin Way","","Hidalgo",212,"62703","995527378381","Huejutla de Reyes",60,"Mexico",2,"2006-02-15 09:57:12"
583,"Marshall","Thorn","marshall.thorn@sakilacustomer.org",589,1,"2006-02-14","1584 Ljubertsy Lane","","England",494,"22954","285710089439","Southampton",102,"United Kingdom",1,"2006-02-15 09:57:12"
584,"Salvador","Teel","salvador.teel@sakilacustomer.org",590,1,"2006-02-14","247 Jining Parkway","","Banjul",54,"53446","170115379190","Banjul",37,"Gambia",2,"2006-02-15 09:57:12"
585,"Perry","Swafford","perry.swafford@sakilacustomer.org",591,1,"2006-02-14","773 Dallas Manor","","Buenos Aires",424,"12664","914466027044","Quilmes",6,"Argentina",1,"2006-02-15 09:57:12"
586,"Kirk","Stclair","kirk.stclair@sakilacustomer.org",592,1,"2006-02-14","1923 Stara Zagora Lane","","Nantou",546,"95179","182178609211","Tsaotun",92,"Taiwan",1,"2006-02-15 09:57:12"
587,"Sergio","Stanfield","sergio.stanfield@sakilacustomer.org",593,1,"2006-02-14","1402 Zanzibar Boulevard","","Guanajuato",106,"71102","387448063440","Celaya",60,"Mexico",1,"2006-02-15 09:57:12"
588,"Marion","Ocampo","marion.ocampo@sakilacustomer.org",594,1,"2006-02-14","1464 Kursk Parkway","","Shandong",574,"17381","338758048786","Weifang",23,"China",1,"2006-02-15 09:57:12"
589,"Tracy","Herrmann","tracy.herrmann@sakilacustomer.org",595,1,"2006-02-14","1074 Sanaa Parkway","","Loja",311,"22474","154124128457","Loja",28,"Ecuador",1,"2006-02-15 09:57:12"
590,"Seth","Hannon","seth.hannon@sakilacustomer.org",596,1,"2006-02-14","1759 Niznekamsk Avenue","","al-Manama",14,"39414","864392582257","al-Manama",11,"Bahrain",2,"2006-02-15 09:57:12"
591,"Kent","Arsenault","kent.arsenault@sakilacustomer.org",597,1,"2006-02-14","32 Liaocheng Way","","Minas Gerais",248,"1944","410877354933","Juiz de Fora",15,"Brazil",1,"2006-02-15 09:57:12"
592,"Terrance","Roush","terrance.roush@sakilacustomer.org",598,0,"2006-02-14","42 Fontana Avenue","","Fejr",512,"14684","437829801725","Szkesfehrvr",43,"Hungary",1,"2006-02-15 09:57:12"
593,"Rene","Mcalister","rene.mcalister@sakilacustomer.org",599,1,"2006-02-14","1895 Zhezqazghan Drive","","California",177,"36693","137809746111","Garden Grove",103,"United States",2,"2006-02-15 09:57:12"
594,"Eduardo","Hiatt","eduardo.hiatt@sakilacustomer.org",600,1,"2006-02-14","1837 Kaduna Parkway","","Inner Mongolia",241,"82580","640843562301","Jining",23,"China",1,"2006-02-15 09:57:12"
595,"Terrence","Gunderson","terrence.gunderson@sakilacustomer.org",601,1,"2006-02-14","844 Bucuresti Place","","Liaoning",242,"36603","935952366111","Jinzhou",23,"China",1,"2006-02-15 09:57:12"
596,"Enrique","Forsythe","enrique.forsythe@sakilacustomer.org",602,1,"2006-02-14","1101 Bucuresti Boulevard","","West Greece",401,"97661","199514580428","Patras",39,"Greece",1,"2006-02-15 09:57:12"
597,"Freddie","Duggan","freddie.duggan@sakilacustomer.org",603,1,"2006-02-14","1103 Quilmes Boulevard","","Piura",503,"52137","644021380889","Sullana",74,"Peru",1,"2006-02-15 09:57:12"
598,"Wade","Delvalle","wade.delvalle@sakilacustomer.org",604,1,"2006-02-14","1331 Usak Boulevard","","Vaud",296,"61960","145308717464","Lausanne",91,"Switzerland",1,"2006-02-15 09:57:12"
599,"Austin","Cintron","austin.cintron@sakilacustomer.org",605,1,"2006-02-14","1325 Fukuyama Street","","Heilongjiang",537,"27107","288241215394","Tieli",23,"China",2,"2006-02-15 09:57:12"
